RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
09OCT2022,1,863/ 5:39:30-102,110,,102,"","",A30,A70,2,-1,1,A30,"",05:42,05:42,"","",20525,20525,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,1,""
09OCT2022,1,863/ 5:39:30-102,110,,102,"","",A30,A70,2,-1,1,A40,A30,05:45,05:45,"","",20728,20728,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,2,""
09OCT2022,1,863/ 5:39:30-102,110,,102,"","",A30,A70,1,1,1,A50,A40,05:49,05:49,"","",20997,20997,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,3,""
09OCT2022,1,863/ 5:39:30-102,110,,102,"","",A30,A70,1,1,1,A60,A50,05:53,05:53,"","",21202,21202,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,4,""
09OCT2022,1,863/ 5:39:30-102,110,,102,"","",A30,A70,1,1,1,A70,A60,05:56,05:56,"","",21365,21365,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,5,""
09OCT2022,2,877/ 7:21:49-307,340,,307,"","",W40,Y10,2,1,2,W40,"",07:22,07:22,"","",26563,26563,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,6,""
09OCT2022,2,877/ 7:21:49-307,340,,307,"","",W40,Y10,1,1,1,Y10,W40,07:26,07:26,"","",26791,26791,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,7,""
09OCT2022,3,878/ 7:36:32-101,190,,101,"","",A80,S50,1,1,1,A80,"",07:36,07:36,"","",27407,27407,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,8,""
09OCT2022,3,878/ 7:36:32-101,190,,101,"","",A80,S50,1,1,1,A90,A80,07:40,07:40,"","",27618,27618,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,9,""
09OCT2022,3,878/ 7:36:32-101,190,,101,"","",A80,S50,1,1,1,S20,A90,07:45,07:45,"","",27924,27924,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,10,""
09OCT2022,3,878/ 7:36:32-101,190,,101,"","",A80,S50,1,1,1,S40,S20,07:52,07:52,"","",28338,28338,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,11,""
09OCT2022,3,878/ 7:36:32-101,190,,101,"","",A80,S50,1,1,1,S50,S40,07:55,07:55,"","",28552,28552,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,12,""
09OCT2022,4,883/ 7:41:18-303,770,,303,"","",C60,C88,1,1,1,C60,"",07:41,07:41,"","",27696,27696,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,13,""
09OCT2022,4,883/ 7:41:18-303,770,,303,"","",C60,C88,1,1,1,C70,C60,07:44,07:44,"","",27871,27871,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,14,""
09OCT2022,4,883/ 7:41:18-303,770,,303,"","",C60,C88,1,1,1,C80,C70,07:51,07:51,"","",28285,28285,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,15,""
09OCT2022,4,883/ 7:41:18-303,770,,303,"","",C60,C88,2,-1,1,C88,C80,07:53,07:53,"","",28382,28382,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,16,""
09OCT2022,5,885/ 7:42:41-918,770,,918,"","",C60,C88,1,1,1,C60,"",07:43,07:43,"","",27781,27781,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,17,""
09OCT2022,5,885/ 7:42:41-918,770,,918,"","",C60,C88,1,1,1,C70,C60,07:46,07:46,"","",27962,27962,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,18,""
09OCT2022,5,885/ 7:42:41-918,770,,918,"","",C60,C88,1,1,1,C80,C70,07:54,07:54,"","",28456,28456,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,19,""
09OCT2022,5,885/ 7:42:41-918,770,,918,"","",C60,C88,2,-1,1,C88,C80,09:52,09:52,"","",35566,35566,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,20,""
09OCT2022,6,902/ 8:18:35-305,770,,305,"","",C60,C88,1,1,1,C60,"",08:18,08:18,"","",29924,29924,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,21,""
09OCT2022,6,902/ 8:18:35-305,770,,305,"","",C60,C88,1,1,1,C70,C60,08:21,08:21,"","",30103,30108,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,22,""
09OCT2022,6,902/ 8:18:35-305,770,,305,"","",C60,C88,1,1,1,C80,C70,08:32,08:32,"","",30731,30731,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,23,""
09OCT2022,6,902/ 8:18:35-305,770,,305,"","",C60,C88,2,-1,1,C88,C80,08:33,08:33,"","",30834,30834,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,24,""
09OCT2022,7,906/ 8:28:47-413,430,,413,"","",Y10,W40,3,-1,2,Y10,"",08:28,08:28,"","",30517,30517,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,25,""
09OCT2022,7,906/ 8:28:47-413,430,,413,"","",Y10,W40,3,1,1,W40,Y10,08:32,08:32,"","",30734,30734,,,0,0,5,0,"",0,0,0,,10OCT1922:05:24:47.000000,26,""
09OCT2022,8,913/ 8:41:44-313,340,,313,"","",W40,Y10,1,-1,2,W40,"",08:42,08:42,"","",31358,31358,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,27,""
09OCT2022,8,913/ 8:41:44-313,340,,313,"","",W40,Y10,1,1,1,Y10,W40,08:52,08:52,"","",31950,31950,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,28,""
09OCT2022,9,923/ 9:28:57-109,190,,109,"","",A80,S50,1,1,1,A80,"",09:29,09:29,"","",34150,34150,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,29,""
09OCT2022,9,923/ 9:28:57-109,190,,109,"","",A80,S50,1,1,1,A90,A80,09:32,09:32,"","",34376,34376,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,30,""
09OCT2022,9,923/ 9:28:57-109,190,,109,"","",A80,S50,1,1,1,S20,A90,09:38,09:38,"","",34693,34693,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,31,""
09OCT2022,9,923/ 9:28:57-109,190,,109,"","",A80,S50,1,1,1,S40,S20,09:45,09:45,"","",35122,35122,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,32,""
09OCT2022,9,923/ 9:28:57-109,190,,109,"","",A80,S50,1,1,1,S50,S40,09:48,09:48,"","",35310,35310,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,33,""
09OCT2022,10,927/ 9:54: 8-111,190,,111,"","",A80,S50,1,1,1,A80,"",09:54,09:54,"","",35669,35669,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,34,""
09OCT2022,10,927/ 9:54: 8-111,190,,111,"","",A80,S50,1,1,1,A90,A80,09:58,09:58,"","",35886,35886,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,35,""
09OCT2022,10,927/ 9:54: 8-111,190,,111,"","",A80,S50,1,1,1,S20,A90,10:03,10:03,"","",36200,36200,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,36,""
09OCT2022,10,927/ 9:54: 8-111,190,,111,"","",A80,S50,1,1,1,S40,S20,10:10,10:10,"","",36628,36628,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,37,""
09OCT2022,10,927/ 9:54: 8-111,190,,111,"","",A80,S50,1,1,1,S50,S40,10:13,10:13,"","",36815,36815,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,38,""
09OCT2022,11,899/10: 0:34-711,770,,711,"","",C88,C60,2,1,2,C88,"",10:04,10:04,"","",36255,36255,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,39,""
09OCT2022,11,899/10: 0:34-711,770,,711,"","",C88,C60,2,1,2,C80,C88,10:06,10:06,"","",36381,36381,,,0,0,5,0,"",0,0,0,,10OCT1922:05:24:47.000000,40,""
09OCT2022,11,899/10: 0:34-711,770,,711,"","",C88,C60,2,1,2,C70,C80,10:14,10:14,"","",36842,36842,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,41,""
09OCT2022,11,899/10: 0:34-711,770,,711,"","",C88,C60,2,1,2,C60,C70,10:16,10:16,"","",36977,36977,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,42,""
09OCT2022,12,907/10: 4:17-110,910,,110,"","",S20,A80,2,1,2,S20,S40,10:11,10:11,"","",36693,36693,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,43,""
09OCT2022,12,907/10: 4:17-110,910,,110,"","",S20,A80,2,1,2,A90,S20,10:16,10:16,"","",37009,37009,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,44,""
09OCT2022,12,907/10: 4:17-110,910,,110,"","",S20,A80,2,1,2,A80,A90,10:19,10:19,"","",37178,37178,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,45,""
09OCT2022,13,917/10:31:12-112,910,,112,"","",S50,A80,2,1,2,S50,"",10:32,10:32,"","",37936,37936,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,46,""
09OCT2022,13,917/10:31:12-112,910,,112,"","",S50,A80,2,1,2,S40,S50,10:39,10:39,"","",38371,38371,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,47,""
09OCT2022,13,917/10:31:12-112,910,,112,"","",S50,A80,2,1,2,S20,S40,10:49,10:49,"","",38980,38980,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,48,""
09OCT2022,13,917/10:31:12-112,910,,112,"","",S50,A80,2,1,2,A90,S20,10:54,10:54,"","",39299,39299,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,49,""
09OCT2022,13,917/10:31:12-112,910,,112,"","",S50,A80,2,1,2,A80,A90,10:57,10:57,"","",39472,39472,,,0,0,6,0,"",0,0,0,,10OCT1922:05:24:47.000000,50,""
09OCT2022,14,931/10:34:50-918,770,,918,"","",C60,C88,1,1,1,C60,"",10:35,10:35,"","",38109,38109,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,51,""
09OCT2022,14,931/10:34:50-918,770,,918,"","",C60,C88,1,1,1,C70,C60,10:38,10:38,"","",38283,38283,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,52,""
09OCT2022,14,931/10:34:50-918,770,,918,"","",C60,C88,1,1,1,C80,C70,10:43,10:43,"","",38613,38613,,,0,0,6,0,"",0,0,0,,10OCT1922:05:24:47.000000,53,""
09OCT2022,14,931/10:34:50-918,770,,918,"","",C60,C88,2,-1,1,C88,C80,12:48,12:48,"","",46084,46084,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,54,""
09OCT2022,15,884/13: 0:10-709,770,,709,"","",C88,C60,2,1,2,C88,"",13:04,13:04,"","",47066,47066,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,55,""
09OCT2022,15,884/13: 0:10-709,770,,709,"","",C88,C60,2,1,2,C80,C88,13:05,13:05,"","",47157,47157,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,56,""
09OCT2022,15,884/13: 0:10-709,770,,709,"","",C88,C60,2,1,2,C70,C80,13:11,13:11,"","",47517,47517,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,57,""
09OCT2022,15,884/13: 0:10-709,770,,709,"","",C88,C60,2,1,2,C60,C70,13:14,13:14,"","",47648,47648,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,58,""
09OCT2022,16,955/13:42:56-918,770,,918,"","",C60,C80,1,1,1,C60,"",13:43,13:43,"","",49395,49395,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,59,""
09OCT2022,16,955/13:42:56-918,770,,918,"","",C60,C80,1,1,1,C70,C60,13:46,13:46,"","",49566,49566,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,60,""
09OCT2022,16,955/13:42:56-918,770,,918,"","",C60,C80,1,1,1,C80,C70,13:50,13:50,"","",49848,49848,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,61,""
09OCT2022,17,913/14: 1:27-713,770,,713,"","",C88,C60,2,1,2,C88,"",14:05,14:05,"","",50751,50751,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,62,""
09OCT2022,17,913/14: 1:27-713,770,,713,"","",C88,C60,2,1,2,C80,C88,14:20,14:20,"","",51623,51623,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,63,""
09OCT2022,17,913/14: 1:27-713,770,,713,"","",C88,C60,2,1,2,C70,C80,14:25,14:25,"","",51957,51957,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,64,""
09OCT2022,17,913/14: 1:27-713,770,,713,"","",C88,C60,2,1,2,C60,C70,14:28,14:28,"","",52090,52090,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,65,""
09OCT2022,18,967/14:39:23-918,770,,918,"","",C60,C88,1,1,1,C60,"",14:39,14:39,"","",52781,52781,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,66,""
09OCT2022,18,967/14:39:23-918,770,,918,"","",C60,C88,1,1,1,C70,C60,14:42,14:42,"","",52955,52955,,,0,0,0,0,"",0,0,0,,10OCT1922:05:24:47.000000,67,""
09OCT2022,18,967/14:39:23-918,770,,918,"","",C60,C88,1,1,1,C80,C70,15:17,15:17,"","",55041,55041,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,68,""
09OCT2022,18,967/14:39:23-918,770,,918,"","",C60,C88,2,-1,1,C88,C80,15:18,15:18,"","",55123,55123,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,69,""
09OCT2022,19,902/15:29:27-705,770,,705,"","",C88,C60,2,1,2,C88,"",15:33,15:33,"","",56025,56025,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,70,""
09OCT2022,19,902/15:29:27-705,770,,705,"","",C88,C60,2,1,2,C80,C88,15:35,15:35,"","",56113,56113,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,71,""
09OCT2022,19,902/15:29:27-705,770,,705,"","",C88,C60,2,1,2,C70,C80,15:41,15:41,"","",56474,56474,,,0,0,2,0,"",0,0,0,,10OCT1922:05:24:47.000000,72,""
09OCT2022,19,902/15:29:27-705,770,,705,"","",C88,C60,2,1,2,C60,C70,15:43,15:43,"","",56628,56628,,,0,0,4,0,"",0,0,0,,10OCT1922:05:24:47.000000,73,""
09OCT2022,20,974/15:58:60-102,120,,102,"","",A70,M90,2,1,2,A70,"",15:59,15:59,"","",57585,57585,,,0,0,2,0,"",0,0,5,,10OCT1922:05:24:47.000000,74,""
09OCT2022,20,974/15:58:60-102,120,,102,"","",A70,M90,2,1,2,A60,A70,16:03,16:03,"","",57798,57816,,,0,0,2,0,"",0,5,17,,10OCT1922:05:24:47.000000,75,""
09OCT2022,20,974/15:58:60-102,120,,102,"","",A70,M90,2,1,2,A50,A60,16:07,16:07,"","",58024,58046,,,0,0,2,0,"",0,17,22,,10OCT1922:05:24:47.000000,76,""
09OCT2022,20,974/15:58:60-102,120,,102,"","",A70,M90,2,1,2,A40,A50,16:10,16:10,"","",58236,58249,,,0,0,2,0,"",0,22,31,,10OCT1922:05:24:47.000000,77,""
09OCT2022,20,974/15:58:60-102,120,,102,"","",A70,M90,2,1,2,A30,A40,16:14,16:14,"","",58465,58499,,,0,0,2,0,"",0,31,46,,10OCT1922:05:24:47.000000,78,""
