RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
06AUG2022,1,983/ 5:14:52-101,190,,101,"","",A80,S50,1,1,1,A80,"",05:15,05:15,"","",18907,18907,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,1,""
06AUG2022,1,983/ 5:14:52-101,190,,101,"","",A80,S50,1,1,1,A90,A80,05:18,05:18,"","",19118,19118,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,2,""
06AUG2022,1,983/ 5:14:52-101,190,,101,"","",A80,S50,1,1,1,S20,A90,05:23,05:23,"","",19425,19425,,,0,0,5,0,"",0,0,0,,07AUG1922:11:24:35.000000,3,""
06AUG2022,1,983/ 5:14:52-101,190,,101,"","",A80,S50,1,1,1,S40,S20,05:30,05:30,"","",19848,19848,,,0,0,0,0,"",0,0,0,,07AUG1922:11:24:35.000000,4,""
06AUG2022,1,983/ 5:14:52-101,190,,101,"","",A80,S50,1,1,1,S50,S40,05:35,05:35,"","",20141,20141,,,0,0,5,0,"",0,0,0,,07AUG1922:11:24:35.000000,5,""
06AUG2022,2,988/ 5:31:54-301,770,,301,"","",C60,C80,1,1,1,C60,"",05:32,05:32,"","",19932,19932,,,0,0,4,0,"",0,0,0,,07AUG1922:11:24:35.000000,6,""
06AUG2022,2,988/ 5:31:54-301,770,,301,"","",C60,C80,1,1,1,C70,C60,05:34,05:34,"","",20098,20098,,,0,0,0,0,"",0,0,0,,07AUG1922:11:24:35.000000,7,""
06AUG2022,2,988/ 5:31:54-301,770,,301,"","",C60,C80,2,-1,1,C80,C70,05:40,05:40,"","",20426,20426,,,0,0,4,0,"",0,0,0,,07AUG1922:11:24:35.000000,8,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M90,"",05:34,05:34,"","",20078,20078,,,0,0,0,0,"",0,0,0,,07AUG1922:11:24:35.000000,9,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M80,M90,05:36,05:36,"","",20192,20192,,,0,0,6,0,"",0,0,0,,07AUG1922:11:24:35.000000,10,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M70,M80,05:38,05:38,"","",20311,20311,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,11,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M60,M70,05:40,05:40,"","",20449,20449,,,0,0,0,0,"",0,0,0,,07AUG1922:11:24:35.000000,12,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M50,M60,05:41,05:41,"","",20509,20509,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,13,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M40,M50,05:43,05:43,"","",20602,20602,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,14,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M30,M40,05:44,05:44,"","",20649,20649,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,15,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M20,M30,05:44,05:44,"","",20696,20696,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,16,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M16,M20,05:45,05:45,"","",20734,20734,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,17,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,2,1,2,M10,M16,05:52,05:52,"","",21129,21129,,,0,0,2,0,"",0,0,0,,07AUG1922:11:24:35.000000,18,""
06AUG2022,3,989/ 5:33:34-309,270,,309,"","",M90,C80,3,1,1,K10,M10,05:54,05:54,"","",21298,21298,,,0,0,4,0,"",0,0,0,,07AUG1922:11:24:35.000000,19,""
