RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
06NOV2022,1,362/ 7: 9:35-307,340,,307,"","",W40,Y10,2,1,2,W40,"",07:10,07:10,"","",25829,25829,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,1,""
06NOV2022,1,362/ 7: 9:35-307,340,,307,"","",W40,Y10,1,1,1,Y10,W40,07:12,07:12,"","",25952,25952,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,2,""
06NOV2022,2,417/ 7:37:35-101,190,,101,"","",A80,S50,1,1,1,A80,"",07:38,07:38,"","",27501,27501,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,3,""
06NOV2022,2,417/ 7:37:35-101,190,,101,"","",A80,S50,1,1,1,A90,A80,07:41,07:41,"","",27709,27709,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,4,""
06NOV2022,2,417/ 7:37:35-101,190,,101,"","",A80,S50,1,1,1,S20,A90,07:46,07:46,"","",28010,28010,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,5,""
06NOV2022,2,417/ 7:37:35-101,190,,101,"","",A80,S50,1,1,1,S40,S20,07:53,07:53,"","",28425,28425,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,6,""
06NOV2022,2,417/ 7:37:35-101,190,,101,"","",A80,S50,1,1,1,S50,S40,07:56,07:56,"","",28603,28603,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,7,""
06NOV2022,3,421/ 7:40:52-303,770,,303,"","",C60,C88,1,1,1,C60,"",07:41,07:41,"","",27671,27671,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,8,""
06NOV2022,3,421/ 7:40:52-303,770,,303,"","",C60,C88,1,1,1,C70,C60,07:44,07:44,"","",27846,27846,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,9,""
06NOV2022,3,421/ 7:40:52-303,770,,303,"","",C60,C88,1,1,1,C80,C70,07:50,07:50,"","",28240,28240,,,0,0,6,0,"",0,0,0,,07NOV1922:05:24:39.000000,10,""
06NOV2022,3,421/ 7:40:52-303,770,,303,"","",C60,C88,2,-1,1,C88,C80,07:52,07:52,"","",28339,28339,,,0,0,6,0,"",0,0,0,,07NOV1922:05:24:39.000000,11,""
06NOV2022,4,430/ 8:11:11-305,770,,305,"","",C60,C88,1,1,1,C60,"",08:11,08:11,"","",29490,29490,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,12,""
06NOV2022,4,430/ 8:11:11-305,770,,305,"","",C60,C88,1,1,1,C70,C60,08:14,08:14,"","",29655,29655,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,13,""
06NOV2022,4,430/ 8:11:11-305,770,,305,"","",C60,C88,1,1,1,C80,C70,08:25,08:25,"","",30349,30349,,,0,0,6,0,"",0,0,0,,07NOV1922:05:24:39.000000,14,""
06NOV2022,4,430/ 8:11:11-305,770,,305,"","",C60,C88,2,-1,1,C88,C80,08:28,08:28,"","",30522,30522,,,0,0,6,0,"",0,0,0,,07NOV1922:05:24:39.000000,15,""
06NOV2022,5,370/ 6:52:58-953,430,,953,"","",Y10,W40,3,-1,2,Y10,"",08:34,08:34,"","",30868,30868,,,0,0,0,0,"",0,0,1,,07NOV1922:05:24:39.000000,16,""
06NOV2022,5,370/ 6:52:58-953,430,,953,"","",Y10,W40,3,1,1,W40,Y10,08:38,08:38,"","",31107,31107,,,0,0,2,0,"",0,1,0,,07NOV1922:05:24:39.000000,17,""
06NOV2022,6,369/ 8:45: 6-313,340,,313,"","",W40,Y10,1,-1,2,W40,"",08:46,08:46,"","",31560,31560,,,0,0,0,0,"",0,0,10,,07NOV1922:05:24:39.000000,18,""
06NOV2022,6,369/ 8:45: 6-313,340,,313,"","",W40,Y10,1,1,1,Y10,W40,08:51,08:51,"","",31889,31889,,,0,0,0,0,"",0,10,0,,07NOV1922:05:24:39.000000,19,""
06NOV2022,7,432/ 9: 7:24-957,910,,957,"","",S20,A80,2,1,2,S20,S40,09:14,09:14,"","",33275,33275,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,20,""
06NOV2022,7,432/ 9: 7:24-957,910,,957,"","",S20,A80,2,1,2,A90,S20,09:19,09:19,"","",33581,33581,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,21,""
06NOV2022,7,432/ 9: 7:24-957,910,,957,"","",S20,A80,2,1,2,A80,A90,09:22,09:22,"","",33749,33749,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,22,""
06NOV2022,8,455/ 9:51:17-313,770,,313,"","",C60,C88,1,1,1,C60,"",09:51,09:51,"","",35496,35496,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,23,""
06NOV2022,8,455/ 9:51:17-313,770,,313,"","",C60,C88,1,1,1,C70,C60,09:54,09:54,"","",35678,35678,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,24,""
06NOV2022,8,455/ 9:51:17-313,770,,313,"","",C60,C88,1,1,1,C80,C70,10:24,10:24,"","",37469,37469,,,0,0,6,0,"",0,0,0,,07NOV1922:05:24:39.000000,25,""
06NOV2022,8,455/ 9:51:17-313,770,,313,"","",C60,C88,2,-1,1,C88,C80,10:27,10:27,"","",37645,37645,,,0,0,6,0,"",0,0,0,,07NOV1922:05:24:39.000000,26,""
06NOV2022,9,369/10:36:50-713,770,,713,"","",C88,C60,2,1,2,C88,"",10:37,10:37,"","",38274,38274,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,27,""
06NOV2022,9,369/10:36:50-713,770,,713,"","",C88,C60,2,1,2,C80,C88,10:45,10:45,"","",38734,38734,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,28,""
06NOV2022,9,369/10:36:50-713,770,,713,"","",C88,C60,2,1,2,C70,C80,10:51,10:51,"","",39098,39098,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,29,""
06NOV2022,9,369/10:36:50-713,770,,713,"","",C88,C60,2,1,2,C60,C70,10:53,10:53,"","",39231,39231,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,30,""
06NOV2022,10,481/12:38:57-955,750,,955,"","",C50,K30,2,1,2,C50,"",12:39,12:39,"","",45551,45551,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,31,""
06NOV2022,10,481/12:38:57-955,750,,955,"","",C50,K30,2,1,2,C40,C50,12:41,12:41,"","",45674,45674,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,32,""
06NOV2022,10,481/12:38:57-955,750,,955,"","",C50,K30,2,1,2,C30,C40,12:44,12:44,"","",45895,45895,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,33,""
06NOV2022,10,481/12:38:57-955,750,,955,"","",C50,K30,2,1,2,C20,C30,12:48,12:48,"","",46130,46130,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,34,""
06NOV2022,10,481/12:38:57-955,750,,955,"","",C50,K30,2,1,2,C10,C20,12:53,12:53,"","",46411,46411,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,35,""
06NOV2022,10,481/12:38:57-955,750,,955,"","",C50,K30,3,-1,2,K30,C10,12:55,12:55,"","",46555,46555,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,36,""
06NOV2022,11,481/13: 6: 2-955,660,,955,"","",R10,R60,1,1,1,R10,"",13:06,13:06,"","",47177,47177,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,37,""
06NOV2022,11,481/13: 6: 2-955,660,,955,"","",R10,R60,1,1,1,R20,R10,13:07,13:07,"","",47276,47276,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,38,""
06NOV2022,11,481/13: 6: 2-955,660,,955,"","",R10,R60,1,1,1,R30,R20,13:11,13:11,"","",47503,47503,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,39,""
06NOV2022,11,481/13: 6: 2-955,660,,955,"","",R10,R60,1,1,1,R40,R30,13:14,13:14,"","",47688,47688,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,40,""
06NOV2022,11,481/13: 6: 2-955,660,,955,"","",R10,R60,1,1,1,R50,R40,13:18,13:18,"","",47935,47935,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,41,""
06NOV2022,11,481/13: 6: 2-955,660,,955,"","",R10,R60,1,1,1,R60,R50,13:21,13:21,"","",48093,48093,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,42,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A70,"",14:03,14:03,"","",50609,50609,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,43,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A60,A70,14:07,14:07,"","",50842,50842,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,44,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A50,A60,14:11,14:11,"","",51077,51077,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,45,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A40,A50,14:14,14:14,"","",51295,51295,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,46,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A30,A40,14:19,14:19,"","",51547,51547,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,47,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A20,A30,14:22,14:22,"","",51761,51761,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,48,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,2,1,2,A10,A20,14:27,14:27,"","",52027,52027,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,49,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M10,A10,14:34,14:34,"","",52459,52459,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,50,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M16,M10,14:41,14:41,"","",52901,52901,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,51,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M20,M16,14:42,14:42,"","",52949,52949,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,52,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M30,M20,14:44,14:44,"","",53041,53041,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,53,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M40,M30,14:45,14:45,"","",53126,53126,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,54,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M50,M40,14:47,14:47,"","",53269,53269,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,55,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M60,M50,14:50,14:50,"","",53440,53440,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,56,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M70,M60,14:53,14:53,"","",53586,53586,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,57,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,1,1,1,M80,M70,14:55,14:55,"","",53723,53723,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,58,""
06NOV2022,12,496/14: 3:13-975,120,,975,"","",A70,M90,3,1,1,M90,M80,14:59,14:59,"","",53958,53958,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,59,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,2,1,2,R60,"",14:04,14:04,"","",50657,50657,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,60,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,2,1,2,R50,R60,14:12,14:12,"","",51122,51122,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,61,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,2,1,2,R40,R50,14:14,14:14,"","",51272,51272,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,62,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,2,1,2,R30,R40,14:17,14:17,"","",51433,51433,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,63,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,2,1,2,R20,R30,14:18,14:18,"","",51533,51533,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,64,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,2,1,2,R10,R20,14:20,14:20,"","",51631,51631,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,65,""
06NOV2022,13,498/14: 3:59-959,650,,959,"","",R60,K30,4,1,2,K30,R10,14:23,14:23,"","",51821,51821,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,66,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M90,"",14:20,14:20,"","",51628,51628,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,67,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M80,M90,14:22,14:22,"","",51750,51750,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,68,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M70,M80,14:24,14:24,"","",51886,51886,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,69,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M60,M70,14:27,14:27,"","",52036,52036,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,70,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M50,M60,14:28,14:28,"","",52096,52096,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,71,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M40,M50,14:34,14:34,"","",52485,52485,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,72,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M30,M40,14:35,14:35,"","",52534,52534,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,73,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M20,M30,14:36,14:36,"","",52582,52582,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,74,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M16,M20,14:36,14:36,"","",52619,52619,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,75,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,2,1,2,M10,M16,14:43,14:43,"","",52980,52980,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,76,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,3,1,1,K10,M10,14:45,14:45,"","",53152,53152,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,77,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,3,1,1,K20,K10,14:46,14:46,"","",53188,53188,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,78,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,3,1,1,K30,K20,14:49,14:49,"","",53343,53343,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,79,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,1,1,1,C10,K30,14:51,14:51,"","",53490,53490,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,80,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,1,1,1,C20,C10,14:56,14:56,"","",53790,53790,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,81,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,1,1,1,C30,C20,15:01,15:01,"","",54090,54090,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,82,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,1,1,1,C40,C30,15:05,15:05,"","",54346,54346,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,83,""
06NOV2022,14,499/14:19:24-954,270,,954,"","",M90,C50,1,1,1,C50,C40,15:08,15:08,"","",54484,54484,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,84,""
06NOV2022,15,498/14:25: 7-959,570,,959,"","",K30,C50,4,-1,1,K30,"",14:26,14:26,"","",51971,51971,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,85,""
06NOV2022,15,498/14:25: 7-959,570,,959,"","",K30,C50,1,1,1,C10,K30,14:32,14:32,"","",52334,52334,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,86,""
06NOV2022,15,498/14:25: 7-959,570,,959,"","",K30,C50,1,1,1,C20,C10,14:36,14:36,"","",52597,52597,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,87,""
06NOV2022,15,498/14:25: 7-959,570,,959,"","",K30,C50,1,1,1,C30,C20,14:40,14:40,"","",52835,52835,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,88,""
06NOV2022,15,498/14:25: 7-959,570,,959,"","",K30,C50,1,1,1,C40,C30,14:44,14:44,"","",53057,53057,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,89,""
06NOV2022,15,498/14:25: 7-959,570,,959,"","",K30,C50,1,1,1,C50,C40,14:47,14:47,"","",53230,53230,,,0,0,4,0,"",0,0,0,,07NOV1922:05:24:39.000000,90,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M90,"",15:14,15:14,"","",54895,54895,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,91,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M80,M90,15:16,15:16,"","",55015,55015,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,92,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M70,M80,15:18,15:18,"","",55115,55115,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,93,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M60,M70,15:21,15:21,"","",55288,55288,,,0,0,0,0,"",0,0,0,,07NOV1922:05:24:39.000000,94,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M50,M60,15:23,15:23,"","",55387,55387,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,95,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M40,M50,15:25,15:25,"","",55527,55527,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,96,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M30,M40,15:27,15:27,"","",55631,55631,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,97,""
06NOV2022,16,507/15:13:51-975,210,,975,"","",M90,A70,2,1,2,M20,M30,15:29,15:29,"","",55740,55740,,,0,0,2,0,"",0,0,0,,07NOV1922:05:24:39.000000,98,""
