RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
04OCT2022,1,646/ 4:42:46-305,770,,305,"","",C60,C88,1,1,1,C60,"",04:43,04:43,"","",16984,16984,,,0,0,4,0,"",0,0,0,,05OCT1922:05:26:11.000000,1,""
04OCT2022,1,646/ 4:42:46-305,770,,305,"","",C60,C88,1,1,1,C70,C60,04:45,04:45,"","",17159,17159,,,0,0,0,0,"",0,0,0,,05OCT1922:05:26:11.000000,2,""
04OCT2022,1,646/ 4:42:46-305,770,,305,"","",C60,C88,1,1,1,C80,C70,04:56,04:56,"","",17763,17763,,,0,0,6,0,"",0,0,0,,05OCT1922:05:26:11.000000,3,""
04OCT2022,1,646/ 4:42:46-305,770,,305,"","",C60,C88,2,-1,1,C88,C80,04:58,04:58,"","",17915,17915,,,0,0,6,0,"",0,0,0,,05OCT1922:05:26:11.000000,4,""
04OCT2022,2,642/ 4:38:50-315,2,,315,"","",Y10,C88,1,-1,2,Y10,"",04:46,04:46,"","",17195,17195,,,0,0,0,0,"",0,0,0,628,05OCT1922:05:26:11.000000,5,""
04OCT2022,2,642/ 4:38:50-315,2,,315,"","",Y10,C88,2,1,2,W30,Y10,04:49,04:49,"","",17387,17392,,,0,0,0,0,"",0,0,0,628,05OCT1922:05:26:11.000000,6,""
04OCT2022,2,642/ 4:38:50-315,2,,315,"","",Y10,C88,2,1,2,W20,W30,04:52,04:52,"","",17520,17520,,,0,0,0,0,"",0,0,0,628,05OCT1922:05:26:11.000000,7,""
04OCT2022,2,642/ 4:38:50-315,2,,315,"","",Y10,C88,2,1,2,W10,W20,04:54,04:54,"","",17660,17660,,,0,0,0,0,"",0,0,0,628,05OCT1922:05:26:11.000000,8,""
04OCT2022,2,22922-17766-315-2,2,315,315,M90,C88,Y10,C88,2,1,2,M90,W10,04:59,05:00,04:56,04:56,17959,18041,17766,17766,198,82,2,280,"",0,0,3,628,05OCT1922:05:26:11.000000,9,""
04OCT2022,2,22922-17766-315-2,2,315,315,M90,C88,Y10,C88,2,1,2,M80,M90,05:07,05:08,04:59,04:59,18467,18480,17970,17988,222,-5,2,217,"",0,3,6,628,05OCT1922:05:26:11.000000,10,""
