DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,400/12:12: 3-701,701,10,770,12:13:07,12:13:07,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,3077,4040,4117,4110,3143,3069,4191,4008,4130,3050,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,400/12:12: 3-701,"",0,0,1,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,400/12:12: 3-701,701,10,770,12:21:19,12:21:19,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,3077,4040,4117,4110,3143,3069,4191,4008,4130,3050,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,400/12:12: 3-701,"",0,0,1,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,400/12:12: 3-701,701,10,770,12:26:53,12:26:53,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,3077,4040,4117,4110,3143,3069,4191,4008,4130,3050,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,400/12:12: 3-701,"",0,0,1,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,400/12:12: 3-701,701,10,770,12:29:06,12:29:06,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3077,4040,4117,4110,3143,3069,4191,4008,4130,3050,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,400/12:12: 3-701,"",0,0,1,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,403/ 5:37:46-101,101,10,190,5:38:01,5:38:01,A80,S50,"",0,0,0,0,0,0,A80,"",0,0,1,1,1261,1679,1685,1817,1913,1516,1828,1869,1756,1225,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,403/ 5:37:46-101,"",0,0,0,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,403/ 5:37:46-101,101,10,190,5:41:34,5:41:34,A80,S50,"",0,0,0,0,0,0,A90,A80,0,0,1,1,1261,1679,1685,1817,1913,1516,1828,1869,1756,1225,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,403/ 5:37:46-101,"",0,0,0,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,403/ 5:37:46-101,101,10,190,5:46:45,5:46:45,A80,S50,"",0,0,0,0,0,0,S20,A90,0,0,1,1,1261,1679,1685,1817,1913,1516,1828,1869,1756,1225,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,403/ 5:37:46-101,"",0,0,0,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,403/ 5:37:46-101,101,10,190,5:53:54,5:53:54,A80,S50,"",0,0,0,0,0,0,S40,S20,0,0,1,1,1261,1679,1685,1817,1913,1516,1828,1869,1756,1225,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,403/ 5:37:46-101,"",0,0,0,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,403/ 5:37:46-101,101,10,190,5:57:38,5:57:38,A80,S50,"",0,0,0,0,0,0,S50,S40,0,0,1,1,1261,1679,1685,1817,1913,1516,1828,1869,1756,1225,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,403/ 5:37:46-101,"",0,0,0,
Saturday,01OCT2022,02OCT1922:11:25:11.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,403/11:45:46-111,111,10,920,11:52:33,11:52:33,S20,M90,"",8,0,8,0,0,0,S20,"",2,1,1,-1,1261,1679,1685,1817,1913,1516,1828,1869,1756,1225,0,0,0,0,0,2,0,8,"",2,,,,,Unscheduled,403/11:45:46-111,"",0,0,0,
