DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/ 1: 5: 9-221,221,8,910,25:06:13,25:06:13,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,2,1,,,,,,,,,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/ 1: 5: 9-221,"",0,0,,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/ 1: 5: 9-221,221,8,910,25:23:01,25:23:01,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,,,,,,,,,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/ 1: 5: 9-221,"",0,0,,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/ 1: 5: 9-221,221,8,910,25:29:48,25:29:48,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,,,,,,,,,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/ 1: 5: 9-221,"",0,0,,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/ 1: 5: 9-221,221,8,910,25:35:19,25:35:19,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,,,,,,,,,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/ 1: 5: 9-221,"",0,0,,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/ 1: 5: 9-221,221,8,910,25:41:03,25:41:03,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,1,-1,,,,,,,,,,,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,141/ 1: 5: 9-221,"",0,0,,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/23:34: 7-221,221,8,910,23:35:11,23:35:11,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,2,1,3069,4229,4044,3030,3029,4155,4112,3091,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/23:34: 7-221,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/23:34: 7-221,221,8,910,23:49:21,23:49:21,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,3069,4229,4044,3030,3029,4155,4112,3091,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/23:34: 7-221,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/23:34: 7-221,221,8,910,23:56:02,23:56:02,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,3069,4229,4044,3030,3029,4155,4112,3091,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/23:34: 7-221,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/23:34: 7-221,221,8,910,24:01:38,24:01:38,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,3069,4229,4044,3030,3029,4155,4112,3091,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,141/23:34: 7-221,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,141/23:34: 7-221,221,8,910,24:08:25,24:08:25,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,1,-1,3069,4229,4044,3030,3029,4155,4112,3091,,,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,141/23:34: 7-221,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,142/22:10: 1-705,705,10,770,22:11:02,22:11:02,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,142/22:10: 1-705,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,142/22:10: 1-705,705,10,770,22:17:31,22:17:31,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,142/22:10: 1-705,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,142/22:10: 1-705,705,10,770,22:22:55,22:22:55,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,142/22:10: 1-705,"",0,0,1,
Sunday,04SEP2022,05SEP1922:05:24:35.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,142/22:10: 1-705,705,10,770,22:25:07,22:25:07,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,142/22:10: 1-705,"",0,0,1,
