DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,401/ 5:18: 4-955,955,10,330,5:25:33,5:25:33,W30,W20,"",0,0,0,0,0,0,W30,W40,0,0,2,1,,,,,,,,,,,0,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,401/ 5:18: 4-955,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,401/ 5:18: 4-955,955,10,330,5:27:35,5:27:35,W30,W20,"",0,0,0,0,0,0,W20,W30,0,0,2,1,,,,,,,,,,,0,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,401/ 5:18: 4-955,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,408/ 5:42:25-955,955,10,330,5:42:42,5:42:42,W20,W40,"",0,0,0,0,0,0,W20,"",0,0,1,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,408/ 5:42:25-955,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,408/ 5:42:25-955,955,10,330,5:45:13,5:45:13,W20,W40,"",0,0,0,0,0,0,W30,W20,0,0,1,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,408/ 5:42:25-955,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,408/ 5:42:25-955,955,10,330,5:48:40,5:48:40,W20,W40,"",0,0,0,0,0,0,W40,W30,0,0,2,-1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,408/ 5:42:25-955,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,411/ 6:58:33-307,307,10,340,6:59:27,6:59:27,W40,Y10,"",0,0,0,0,0,0,W40,"",0,0,2,1,,,,,,,,,,,0,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,411/ 6:58:33-307,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,411/ 6:58:33-307,307,10,340,7:02:12,7:02:12,W40,Y10,"",0,0,0,0,0,0,Y10,W40,0,0,1,1,,,,,,,,,,,0,0,0,0,0,5,0,0,"",1,,,,,Unscheduled,411/ 6:58:33-307,"",0,0,,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,411/ 8:39:31-707,707,10,770,8:40:36,8:40:36,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,418,1809,1742,1827,1508,1840,1643,1589,1546,1203,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,411/ 8:39:31-707,"",0,0,0,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,411/ 8:39:31-707,707,10,770,8:49:04,8:49:04,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,418,1809,1742,1827,1508,1840,1643,1589,1546,1203,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,411/ 8:39:31-707,"",0,0,0,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,411/ 8:39:31-707,707,10,770,8:54:38,8:54:38,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,418,1809,1742,1827,1508,1840,1643,1589,1546,1203,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,411/ 8:39:31-707,"",0,0,0,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,411/ 8:39:31-707,707,10,770,8:56:52,8:56:52,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,418,1809,1742,1827,1508,1840,1643,1589,1546,1203,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,411/ 8:39:31-707,"",0,0,0,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,412/ 7: 2:47-303,303,10,770,7:03:06,7:03:06,C60,C88,"",0,0,0,0,0,0,C60,"",0,0,1,1,3009,4174,4168,4186,3087,3043,4197,4249,4141,3102,1,0,0,0,0,6,0,0,"",1,,,,,Unscheduled,412/ 7: 2:47-303,"",0,0,1,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,412/ 7: 2:47-303,303,10,770,7:06:04,7:06:04,C60,C88,"",0,0,0,0,0,0,C70,C60,0,0,1,1,3009,4174,4168,4186,3087,3043,4197,4249,4141,3102,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,412/ 7: 2:47-303,"",0,0,1,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,412/ 7: 2:47-303,303,10,770,7:22:39,7:22:39,C60,C88,"",0,0,0,0,0,0,C80,C70,0,0,1,1,3009,4174,4168,4186,3087,3043,4197,4249,4141,3102,1,0,0,0,0,6,0,0,"",1,,,,,Unscheduled,412/ 7: 2:47-303,"",0,0,1,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,412/ 7: 2:47-303,303,10,770,7:25:41,7:25:41,C60,C88,"",0,0,0,0,0,0,C88,C80,0,0,2,-1,3009,4174,4168,4186,3087,3043,4197,4249,4141,3102,1,0,0,0,0,6,0,0,"",1,,,,,Unscheduled,412/ 7: 2:47-303,"",0,0,1,
Monday,05SEP2022,06SEP1922:05:24:51.000000,30APR2022,Md,"",,,,,"","","","","",,,,"",,,,,,,412/18:49: 4-307,307,10,1,21:03:55,21:03:55,C88,W40,19:04:00,0,34,0,34,0,0,W40,W30,0,0,3,1,3009,4174,4168,4186,3087,3043,4197,4249,4141,3102,0,34,0,0,0,2,34,0,"",1,,,,,Yellow,412/18:49: 4-307,OL,0,1,1,
