DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,295/ 5:30:43-301,301,10,770,5:31:01,5:31:01,C60,C80,"",0,0,0,0,0,0,C60,"",0,0,1,1,3115,4132,4025,4135,3111,3009,4002,4018,4060,3078,1,0,0,0,0,4,0,0,"",1,,,,,Unscheduled,295/ 5:30:43-301,"",0,0,1,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,295/ 5:30:43-301,301,10,770,5:33:42,5:33:42,C60,C80,"",0,0,0,0,0,0,C70,C60,0,0,1,1,3115,4132,4025,4135,3111,3009,4002,4018,4060,3078,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,295/ 5:30:43-301,"",0,0,1,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,295/ 5:30:43-301,301,10,770,5:49:38,5:49:38,C60,C80,"",0,0,0,0,0,0,C80,C70,0,0,2,-1,3115,4132,4025,4135,3111,3009,4002,4018,4060,3078,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,295/ 5:30:43-301,"",0,0,1,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,295/18:42:60-701,701,10,770,18:46:03,18:46:03,C80,C60,"",0,0,0,0,0,0,C80,"",0,0,1,-1,,,,,,,,,,,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,295/18:42:60-701,"",0,0,,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,295/18:42:60-701,701,10,770,18:54:29,18:54:29,C80,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,295/18:42:60-701,"",0,0,,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,295/18:42:60-701,701,10,770,18:56:41,18:56:41,C80,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,,,,,,,,,,,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,295/18:42:60-701,"",0,0,,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,298/ 5:32:44-309,309,10,270,5:35:54,5:35:54,M80,C80,"",0,0,0,0,0,0,M80,M90,0,0,2,1,3048,4042,4028,4061,4177,4096,4184,4050,4221,3102,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,298/ 5:32:44-309,"",0,0,1,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,298/ 5:32:44-309,309,10,270,5:37:57,5:37:57,M80,C80,"",0,0,0,0,0,0,M70,M80,0,0,2,1,3048,4042,4028,4061,4177,4096,4184,4050,4221,3102,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,298/ 5:32:44-309,"",0,0,1,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,298/ 5:32:44-309,309,10,270,5:41:08,5:41:08,M80,C80,"",0,0,0,0,0,0,M60,M70,0,0,2,1,3048,4042,4028,4061,4177,4096,4184,4050,4221,3102,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,298/ 5:32:44-309,"",0,0,1,
Saturday,13AUG2022,14AUG1922:11:25:08.000000,30APR2022,Mc,"",,,,,"","","","","",,,,"",,,,,,,298/ 5:32:44-309,309,10,270,5:50:16,5:50:16,M80,C80,"",0,0,0,0,0,0,M50,M60,0,0,2,1,3048,4042,4028,4061,4177,4096,4184,4050,4221,3102,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,298/ 5:32:44-309,"",0,0,1,
