DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,3/20:22:46-413,413,10,430,20:22:36,20:22:36,Y10,W40,"",2,0,2,0,0,0,Y10,"",0,0,2,1,,,,,,,,,,,0,0,0,0,0,0,0,2,"",2,,,,,Unscheduled,3/20:22:46-413,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,3/20:22:46-413,413,10,430,20:25:33,20:25:33,Y10,W40,"",0,2,0,2,0,0,W40,Y10,0,0,1,1,,,,,,,,,,,0,2,0,0,0,2,2,0,"",1,,,,,Unscheduled,3/20:22:46-413,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,14/20: 5:49-953,953,10,430,20:06:07,20:06:07,Y10,W40,"",0,0,0,0,0,0,Y10,"",0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,14/20: 5:49-953,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,14/20: 5:49-953,953,10,430,20:09:08,20:09:08,Y10,W40,"",0,0,0,0,0,0,W40,Y10,0,0,2,-1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,14/20: 5:49-953,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:27:51,20:27:51,C60,A70,"",0,0,0,0,0,0,C60,"",0,0,1,-1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:36:15,20:36:15,C60,A70,"",0,0,0,0,0,0,C50,C60,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:41:31,20:41:31,C60,A70,"",0,0,0,0,0,0,C40,C50,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:45:13,20:45:13,C60,A70,"",0,0,0,0,0,0,C30,C40,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:49:09,20:49:09,C60,A70,"",0,0,0,0,0,0,C20,C30,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:53:51,20:53:51,C60,A70,"",0,0,0,0,0,0,C10,C20,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:56:15,20:56:15,C60,A70,"",0,0,0,0,0,0,K30,C10,0,0,4,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:58:47,20:58:47,C60,A70,"",0,0,0,0,0,0,K20,K30,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,20:59:44,20:59:44,C60,A70,"",0,0,0,0,0,0,K10,K20,0,0,2,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:05:26,21:05:26,C60,A70,"",0,0,0,0,0,0,A10,K10,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:09:57,21:09:57,C60,A70,"",0,0,0,0,0,0,A20,A10,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:12:30,21:12:30,C60,A70,"",0,0,0,0,0,0,A30,A20,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:16:35,21:16:35,C60,A70,"",0,0,0,0,0,0,A40,A30,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:19:57,21:19:57,C60,A70,"",0,0,0,0,0,0,A50,A40,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:23:21,21:23:21,C60,A70,"",0,0,0,0,0,0,A60,A50,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,18/20:26:47-959,959,9,710,21:26:03,21:26:03,C60,A70,"",0,0,0,0,0,0,A70,A60,0,0,1,1,3028,4250,4007,4023,3052,3133,4116,3059,3155,,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,18/20:26:47-959,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,33/ 0:19: 5-209,209,8,910,24:20:09,24:20:09,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,2,1,3169,4085,4014,3159,3064,4200,4241,3025,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,33/ 0:19: 5-209,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,33/ 0:19: 5-209,209,8,910,24:27:22,24:27:22,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,3169,4085,4014,3159,3064,4200,4241,3025,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,33/ 0:19: 5-209,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,33/ 0:19: 5-209,209,8,910,24:33:48,24:33:48,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,3169,4085,4014,3159,3064,4200,4241,3025,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,33/ 0:19: 5-209,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,33/ 0:19: 5-209,209,8,910,24:38:47,24:38:47,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,3169,4085,4014,3159,3064,4200,4241,3025,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,33/ 0:19: 5-209,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,33/ 0:19: 5-209,209,8,910,24:41:26,24:41:26,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,2,1,3169,4085,4014,3159,3064,4200,4241,3025,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,33/ 0:19: 5-209,"",0,0,1,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,793/ 7:23:30-307,307,10,340,7:24:24,7:24:24,W40,Y10,"",0,0,0,0,0,0,W40,"",0,0,3,-1,,,,,,,,,,,0,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,793/ 7:23:30-307,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,793/ 7:23:30-307,307,10,340,7:27:58,7:27:58,W40,Y10,"",0,0,0,0,0,0,Y10,W40,0,0,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,793/ 7:23:30-307,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,793/ 9:20:24-707,707,10,770,9:24:24,9:24:24,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,793/ 9:20:24-707,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,793/ 9:20:24-707,707,10,770,9:26:01,9:26:01,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,,,,,,,,,,,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,793/ 9:20:24-707,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,793/ 9:20:24-707,707,10,770,9:31:49,9:31:49,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,,,,,,,,,,,1,0,0,0,0,5,0,0,"",2,,,,,Unscheduled,793/ 9:20:24-707,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,793/ 9:20:24-707,707,10,770,9:34:40,9:34:40,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,,,,,,,,,,,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,793/ 9:20:24-707,"",0,0,,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,796/ 0:32:59-313,313,10,770,24:34:12,24:34:12,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,1228,1589,1717,1653,1519,1734,1866,1840,1838,391,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,796/ 0:32:59-313,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,796/ 0:32:59-313,313,10,770,24:41:19,24:41:19,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,1228,1589,1717,1653,1519,1734,1866,1840,1838,391,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,796/ 0:32:59-313,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,796/ 0:32:59-313,313,10,770,24:46:51,24:46:51,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,1228,1589,1717,1653,1519,1734,1866,1840,1838,391,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,796/ 0:32:59-313,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,796/ 0:32:59-313,313,10,770,24:49:04,24:49:04,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,1228,1589,1717,1653,1519,1734,1866,1840,1838,391,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,796/ 0:32:59-313,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,798/ 7:36:40-101,101,10,190,7:36:55,7:36:55,A80,S50,"",0,0,0,0,0,0,A80,"",0,0,1,1,343,1724,1847,1530,1562,1888,1584,1829,1830,432,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,798/ 7:36:40-101,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,798/ 7:36:40-101,101,10,190,7:40:25,7:40:25,A80,S50,"",0,0,0,0,0,0,A90,A80,0,0,1,1,343,1724,1847,1530,1562,1888,1584,1829,1830,432,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,798/ 7:36:40-101,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,798/ 7:36:40-101,101,10,190,7:45:36,7:45:36,A80,S50,"",0,0,0,0,0,0,S20,A90,0,0,1,1,343,1724,1847,1530,1562,1888,1584,1829,1830,432,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,798/ 7:36:40-101,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,798/ 7:36:40-101,101,10,190,7:52:45,7:52:45,A80,S50,"",0,0,0,0,0,0,S40,S20,0,0,1,1,343,1724,1847,1530,1562,1888,1584,1829,1830,432,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,798/ 7:36:40-101,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,798/ 7:36:40-101,101,10,190,7:55:50,7:55:50,A80,S50,"",0,0,0,0,0,0,S50,S40,0,0,1,1,343,1724,1847,1530,1562,1888,1584,1829,1830,432,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,798/ 7:36:40-101,"",0,0,0,
Sunday,02OCT2022,03OCT1922:05:24:55.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,798/20:26:12-101,101,10,910,20:33:33,20:33:33,S20,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,,,,,,,,,,,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,798/20:26:12-101,"",0,0,,
