DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/ 5:17: 9-101,101,10,190,5:17:24,5:17:24,A80,S50,"",0,0,0,0,0,0,A80,"",0,0,1,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,549/ 5:17: 9-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/ 5:17: 9-101,101,10,190,5:20:58,5:20:58,A80,S50,"",0,0,0,0,0,0,A90,A80,0,0,1,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,549/ 5:17: 9-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/ 5:17: 9-101,101,10,190,5:26:11,5:26:11,A80,S50,"",0,0,0,0,0,0,S20,A90,0,0,1,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,549/ 5:17: 9-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/ 5:17: 9-101,101,10,190,5:33:20,5:33:20,A80,S50,"",0,0,0,0,0,0,S40,S20,0,0,1,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,549/ 5:17: 9-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/ 5:17: 9-101,101,10,190,5:36:50,5:36:50,A80,S50,"",0,0,0,0,0,0,S50,S40,0,0,1,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,549/ 5:17: 9-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/17:31:39-101,101,10,910,17:33:37,17:33:37,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,1,-1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,549/17:31:39-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/17:31:39-101,101,10,910,17:45:25,17:45:25,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,549/17:31:39-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/17:31:39-101,101,10,910,17:52:13,17:52:13,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,549/17:31:39-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/17:31:39-101,101,10,910,17:57:30,17:57:30,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,549/17:31:39-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,549/17:31:39-101,101,10,910,18:00:30,18:00:30,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,2,1,1225,1698,1567,1555,1577,1888,1829,1906,1523,414,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,549/17:31:39-101,"",0,0,0,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,554/ 5:28:17-301,301,10,770,5:28:35,5:28:35,C60,C80,"",0,0,0,0,0,0,C60,"",0,0,1,1,3114,4053,4030,4016,3017,3142,4011,4027,4141,3035,1,0,0,0,0,4,0,0,"",1,,,,,Unscheduled,554/ 5:28:17-301,"",0,0,1,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,554/ 5:28:17-301,301,10,770,5:31:30,5:31:30,C60,C80,"",0,0,0,0,0,0,C70,C60,0,0,1,1,3114,4053,4030,4016,3017,3142,4011,4027,4141,3035,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,554/ 5:28:17-301,"",0,0,1,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,554/ 5:28:17-301,301,10,770,5:37:18,5:37:18,C60,C80,"",0,0,0,0,0,0,C80,C70,0,0,2,-1,3114,4053,4030,4016,3017,3142,4011,4027,4141,3035,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,554/ 5:28:17-301,"",0,0,1,
Saturday,20AUG2022,21AUG1922:11:25:06.000000,14FEB2022,SA,"",,,,,"","","","","",,,,"",,,,,,,555/ 5:33:31-309,309,10,270,5:34:35,5:34:35,M90,C80,"",0,0,0,0,0,0,M90,"",0,0,2,1,1231,1546,1896,1671,1643,1669,1735,1879,1827,1272,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,555/ 5:33:31-309,"",0,0,0,
