DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,22:59:02,22:59:02,A80,R60,"",0,0,0,0,0,0,A80,A90,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:03:27,23:03:27,A80,R60,"",0,0,0,0,0,0,A70,A80,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:06:31,23:06:31,A80,R60,"",0,0,0,0,0,0,A60,A70,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:12:38,23:12:38,A80,R60,"",0,0,0,0,0,0,A50,A60,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:16:38,23:16:38,A80,R60,"",0,0,0,0,0,0,A40,A50,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:21:06,23:21:06,A80,R60,"",0,0,0,0,0,0,A30,A40,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:24:43,23:24:43,A80,R60,"",0,0,0,0,0,0,A20,A30,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:28:59,23:28:59,A80,R60,"",0,0,0,0,0,0,A10,A20,0,0,2,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:31:32,23:31:32,A80,R60,"",0,0,0,0,0,0,K10,A10,0,0,1,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,4,0,0,"",1,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
Sunday,09OCT2022,10OCT1922:05:24:47.000000,12SEP2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/22:55:29-950,950,8,160,23:32:12,23:32:12,A80,R60,"",0,0,0,0,0,0,K20,K10,0,0,1,1,3014,4122,4041,4104,4020,4183,4229,3151,,,1,0,0,0,0,4,0,0,"",1,,,,,Unscheduled,27/22:55:29-950,"",0,0,1,
