DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 5:35:25-101,101,10,190,5:35:40,5:35:40,A80,S50,"",0,0,0,0,0,0,A80,"",0,0,1,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,529/ 5:35:25-101,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 5:35:25-101,101,10,190,5:39:55,5:39:55,A80,S50,"",0,0,0,0,0,0,A90,A80,0,0,1,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,529/ 5:35:25-101,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 5:35:25-101,101,10,190,5:45:09,5:45:09,A80,S50,"",0,0,0,0,0,0,S20,A90,0,0,1,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,529/ 5:35:25-101,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 5:35:25-101,101,10,190,5:52:18,5:52:18,A80,S50,"",0,0,0,0,0,0,S40,S20,0,0,1,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,529/ 5:35:25-101,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 5:35:25-101,101,10,190,5:55:21,5:55:21,A80,S50,"",0,0,0,0,0,0,S50,S40,0,0,1,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,529/ 5:35:25-101,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 8:58:24-950,950,10,910,9:13:29,9:13:29,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,2,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,529/ 8:58:24-950,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 8:58:24-950,950,10,910,9:35:51,9:35:51,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,529/ 8:58:24-950,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 8:58:24-950,950,10,910,9:42:31,9:42:31,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,529/ 8:58:24-950,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 8:58:24-950,950,10,910,9:47:29,9:47:29,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,529/ 8:58:24-950,"",0,0,0,
Saturday,08OCT2022,09OCT1922:11:25:21.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,529/ 8:58:24-950,950,10,910,9:50:15,9:50:15,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,2,1,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,529/ 8:58:24-950,"",0,0,0,
