DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,21/ 0:34:58-301,301,10,770,24:38:56,24:38:56,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,3020,4197,4096,4114,3065,3102,4058,4061,4130,3116,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,21/ 0:34:58-301,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,21/ 0:34:58-301,301,10,770,24:48:14,24:48:14,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,3020,4197,4096,4114,3065,3102,4058,4061,4130,3116,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,21/ 0:34:58-301,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,21/ 0:34:58-301,301,10,770,24:53:49,24:53:49,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,3020,4197,4096,4114,3065,3102,4058,4061,4130,3116,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,21/ 0:34:58-301,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,21/ 0:34:58-301,301,10,770,24:57:03,24:57:03,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3020,4197,4096,4114,3065,3102,4058,4061,4130,3116,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,21/ 0:34:58-301,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/ 1:54: 7-305,305,10,770,25:55:11,25:55:11,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,3142,4151,4028,4048,3050,3087,4141,4138,4002,3068,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,27/ 1:54: 7-305,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/ 1:54: 7-305,305,10,770,26:00:26,26:00:26,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,3142,4151,4028,4048,3050,3087,4141,4138,4002,3068,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/ 1:54: 7-305,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/ 1:54: 7-305,305,10,770,26:06:23,26:06:23,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,3142,4151,4028,4048,3050,3087,4141,4138,4002,3068,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,27/ 1:54: 7-305,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,27/ 1:54: 7-305,305,10,770,26:08:34,26:08:34,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3142,4151,4028,4048,3050,3087,4141,4138,4002,3068,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,27/ 1:54: 7-305,"",0,0,1,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,32/13:21:38-711,711,10,770,13:22:05,13:22:05,C80,C60,"",0,0,0,0,0,0,C80,"",0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,32/13:21:38-711,"",0,0,,
Sunday,11SEP2022,12SEP1922:05:24:34.000000,14FEB2022,SU,"",,,,,"","","","","",,,,"",,,,,,,32/13:21:38-711,711,10,770,13:28:26,13:28:26,C80,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,32/13:21:38-711,"",0,0,,
