DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,321/20: 7:56-301,301,10,430,20:09:26,20:09:26,Y10,W20,"",0,0,0,0,0,0,Y10,"",0,0,1,-1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,1,0,0,0,0,3,0,0,"",2,,,,,Unscheduled,321/20: 7:56-301,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,321/20: 7:56-301,301,10,430,20:12:43,20:12:43,Y10,W20,"",0,0,0,0,0,0,W30,Y10,0,0,2,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,321/20: 7:56-301,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,321/20: 7:56-301,301,10,430,20:14:42,20:14:42,Y10,W20,"",0,0,0,0,0,0,W20,W30,0,0,2,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,321/20: 7:56-301,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 1:48:35-303,303,10,770,25:49:39,25:49:39,C88,C60,"",0,0,0,0,0,0,C88,"",0,0,2,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,322/ 1:48:35-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 1:48:35-303,303,10,770,25:56:55,25:56:55,C88,C60,"",0,0,0,0,0,0,C80,C88,0,0,2,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,322/ 1:48:35-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 1:48:35-303,303,10,770,26:02:21,26:02:21,C88,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,322/ 1:48:35-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 1:48:35-303,303,10,770,26:04:33,26:04:33,C88,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,322/ 1:48:35-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 5:34: 6-303,303,10,770,5:34:24,5:34:24,C60,C80,"",0,0,0,0,0,0,C60,"",0,0,1,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,4,0,0,"",1,,,,,Unscheduled,322/ 5:34: 6-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 5:34: 6-303,303,10,770,5:37:05,5:37:05,C60,C80,"",0,0,0,0,0,0,C70,C60,0,0,1,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,322/ 5:34: 6-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,322/ 5:34: 6-303,303,10,770,5:45:12,5:45:12,C60,C80,"",0,0,0,0,0,0,C80,C70,0,0,2,-1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,1,0,0,0,0,6,0,0,"",1,,,,,Unscheduled,322/ 5:34: 6-303,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,327/ 2: 1: 9-317,317,10,430,26:04:29,26:04:29,Y10,W40,"",0,0,0,0,0,0,Y10,"",0,0,1,-1,3065,4036,4073,4154,3038,3073,4032,4152,4126,3078,0,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,327/ 2: 1: 9-317,"",0,0,1,
Saturday,24SEP2022,25SEP1922:11:25:23.000000,24SEP2022,Ma,"",,,,,"","","","","",,,,"",,,,,,,327/ 2: 1: 9-317,317,10,430,26:08:56,26:08:56,Y10,W40,"",0,0,0,0,0,0,W40,Y10,0,0,3,1,3065,4036,4073,4154,3038,3073,4032,4152,4126,3078,0,0,0,0,0,2,0,0,"",1,,,,,Unscheduled,327/ 2: 1: 9-317,"",0,0,1,
