RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
11SEP2022,102/ 9:36:60-409,404,22899-34674-409-7,10,10,0,1258,1712,1633,1515,1736,1902,1831,1595,334,1241,1
11SEP2022,102/10:47:23-409,61,22899-38922-409-13,10,10,0,1258,1712,1633,1515,1736,1902,1831,1595,334,1241,2
11SEP2022,102/11: 5:41-409,65,22899-40062-409-14,10,10,0,1258,1712,1633,1515,1736,1902,1831,1595,334,1241,3
11SEP2022,102/11:12:38-409,70,22899-40476-409-8,10,10,0,1258,1712,1633,1515,1736,1902,1831,1595,334,1241,4
11SEP2022,105/ 9:45:16-109,407,22899-34926-109-5,10,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,5
11SEP2022,105/11: 8:11-109,68,22899-40290-109-6,10,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,6
11SEP2022,105/12:37: 8-109,107,22899-45726-109-5,10,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,7
11SEP2022,105/14:11:27-109,143,22899-51090-109-6,10,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,8
11SEP2022,105/15:39:38-109,180,22899-56526-109-5,10,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,9
11SEP2022,105/17:13:20-109,215,22899-61890-109-6,10,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,10
11SEP2022,105/18:43:26-109,13,105/18:43:26-109,,10,0,1252,1663,1666,1840,1630,1827,1560,1648,1561,1254,11
11SEP2022,107/ 9:50:60-207,413,22899-35604-207-4,8,8,0,1269,1572,1586,1552,1679,1685,1725,354,,,12
11SEP2022,107/11:17:16-207,71,22899-40638-207-3,8,8,0,1269,1572,1586,1552,1679,1685,1725,354,,,13
11SEP2022,111/10: 4:45-411,42,22899-36474-411-7,10,10,1,3162,4132,4118,4030,3104,3036,4009,4160,4011,3105,14
11SEP2022,111/11:18:13-411,73,22899-40722-411-13,10,10,1,3162,4132,4118,4030,3104,3036,4009,4160,4011,3105,15
11SEP2022,111/11:22:27-811,77,22899-41862-411-14,10,10,1,3105,4011,4160,4009,3036,3104,4030,4118,4132,3162,16
